   -1.641193E-02    4.862800E-03    1.000000E+01
   -1.619505E-02    5.421992E-03    1.004000E+01
   -1.595660E-02    5.961326E-03    1.008000E+01
   -1.569738E-02    6.480336E-03    1.012000E+01
   -1.541824E-02    6.978599E-03    1.016000E+01
   -1.512001E-02    7.455732E-03    1.020000E+01
   -1.480356E-02    7.911395E-03    1.024000E+01
   -1.446974E-02    8.345288E-03    1.028000E+01
   -1.411946E-02    8.757152E-03    1.032000E+01
   -1.375359E-02    9.146768E-03    1.036000E+01
   -1.337303E-02    9.513959E-03    1.040000E+01
   -1.297869E-02    9.858585E-03    1.044000E+01
   -1.257146E-02    1.018055E-02    1.048000E+01
   -1.215227E-02    1.047978E-02    1.052000E+01
   -1.172202E-02    1.075626E-02    1.056000E+01
   -1.128162E-02    1.101001E-02    1.060000E+01
   -1.083198E-02    1.124106E-02    1.064000E+01
   -1.037400E-02    1.144951E-02    1.068000E+01
   -9.908579E-03    1.163548E-02    1.072000E+01
   -9.436615E-03    1.179910E-02    1.076000E+01
   -8.958992E-03    1.194058E-02    1.080000E+01
   -8.476587E-03    1.206012E-02    1.084000E+01
   -7.990268E-03    1.215798E-02    1.088000E+01
   -7.500891E-03    1.223443E-02    1.092000E+01
   -7.009300E-03    1.228977E-02    1.096000E+01
   -6.516326E-03    1.232435E-02    1.100000E+01
   -6.022785E-03    1.233851E-02    1.104000E+01
   -5.529479E-03    1.233265E-02    1.108000E+01
   -5.037192E-03    1.230718E-02    1.112000E+01
   -4.546692E-03    1.226252E-02    1.116000E+01
   -4.058726E-03    1.219914E-02    1.120000E+01
   -3.574026E-03    1.211750E-02    1.124000E+01
   -3.093302E-03    1.201811E-02    1.128000E+01
   -2.617242E-03    1.190148E-02    1.132000E+01
   -2.146517E-03    1.176814E-02    1.136000E+01
   -1.681771E-03    1.161864E-02    1.140000E+01
   -1.223630E-03    1.145354E-02    1.144000E+01
   -7.726933E-04    1.127341E-02    1.148000E+01
   -3.295393E-04    1.107885E-02    1.152000E+01
    1.052790E-04    1.087046E-02    1.156000E+01
    5.312324E-04    1.064884E-02    1.160000E+01
    9.478168E-04    1.041461E-02    1.164000E+01
    1.354553E-03    1.016840E-02    1.168000E+01
    1.750987E-03    9.910854E-03    1.172000E+01
    2.136691E-03    9.642598E-03    1.176000E+01
    2.511262E-03    9.364278E-03    1.180000E+01
    2.874324E-03    9.076542E-03    1.184000E+01
    3.225525E-03    8.780039E-03    1.188000E+01
    3.564542E-03    8.475417E-03    1.192000E+01
    3.891075E-03    8.163327E-03    1.196000E+01
    4.204852E-03    7.844418E-03    1.200000E+01
    4.505625E-03    7.519336E-03    1.204000E+01
    4.793174E-03    7.188725E-03    1.208000E+01
    5.067303E-03    6.853224E-03    1.212000E+01
    5.327842E-03    6.513469E-03    1.216000E+01
    5.574646E-03    6.170087E-03    1.220000E+01
    5.807594E-03    5.823700E-03    1.224000E+01
    6.026591E-03    5.474924E-03    1.228000E+01
    6.231565E-03    5.124363E-03    1.232000E+01
    6.422470E-03    4.772615E-03    1.236000E+01
    6.599280E-03    4.420266E-03    1.240000E+01
    6.761996E-03    4.067891E-03    1.244000E+01
    6.910638E-03    3.716055E-03    1.248000E+01
    7.045251E-03    3.365311E-03    1.252000E+01
    7.165898E-03    3.016197E-03    1.256000E+01
    7.272668E-03    2.669240E-03    1.260000E+01
    7.365666E-03    2.324951E-03    1.264000E+01
    7.445019E-03    1.983828E-03    1.268000E+01
    7.510873E-03    1.646353E-03    1.272000E+01
    7.563393E-03    1.312994E-03    1.276000E+01
    7.602761E-03    9.842011E-04    1.280000E+01
    7.629177E-03    6.604096E-04    1.284000E+01
    7.642859E-03    3.420373E-04    1.288000E+01
    7.644038E-03    2.948513E-05    1.292000E+01
    7.632964E-03   -2.768631E-04    1.296000E+01
    7.609898E-03   -5.766415E-04    1.300000E+01
    7.575118E-03   -8.695016E-04    1.304000E+01
    7.528914E-03   -1.155113E-03    1.308000E+01
    7.471587E-03   -1.433165E-03    1.312000E+01
    7.403452E-03   -1.703362E-03    1.316000E+01
    7.324835E-03   -1.965430E-03    1.320000E+01
    7.236071E-03   -2.219113E-03    1.324000E+01
    7.137504E-03   -2.464171E-03    1.328000E+01
    7.029489E-03   -2.700385E-03    1.332000E+01
    6.912386E-03   -2.927555E-03    1.336000E+01
    6.786566E-03   -3.145497E-03    1.340000E+01
    6.652405E-03   -3.354047E-03    1.344000E+01
    6.510282E-03   -3.553061E-03    1.348000E+01
    6.360586E-03   -3.742409E-03    1.352000E+01
    6.203706E-03   -3.921982E-03    1.356000E+01
